Timestamp;Global_Avg
2019-01-01 07:50:00;-0.701
2019-01-01 07:51:00;-0.701
2019-01-01 07:52:00;-0.701
2019-01-01 07:53:00;-0.701
2019-01-01 07:54:00;-0.701
2019-01-01 07:55:00;-0.701
2019-01-01 07:56:00;-0.7040000000000001
2019-01-01 07:57:00;-0.727
2019-01-01 07:58:00;-0.862
2019-01-01 07:59:00;-0.996
2019-01-01 08:00:00;-1.043
2019-01-01 08:01:00;-0.9259999999999999
2019-01-01 08:02:00;-0.701
2019-01-01 08:03:00;-0.7040000000000001
2019-01-01 08:04:00;-0.701
2019-01-01 08:05:00;-0.701
2019-01-01 08:06:00;-0.701
2019-01-01 08:07:00;-0.701
2019-01-01 08:08:00;-0.701
2019-01-01 08:09:00;-0.701
2019-01-01 08:10:00;-0.7040000000000001
2019-01-01 08:11:00;-0.7040000000000001
2019-01-01 08:12:00;-0.701
2019-01-01 08:13:00;-0.7040000000000001
2019-01-01 08:14:00;-0.7040000000000001
2019-01-01 08:15:00;-0.701
2019-01-01 08:16:00;-0.6459999999999999
2019-01-01 08:17:00;-0.695
2019-01-01 08:18:00;-0.397
2019-01-01 08:19:00;-0.204
2019-01-01 08:20:00;-0.006
2019-01-01 08:21:00;-0.003
2019-01-01 08:22:00;-0.21
2019-01-01 08:23:00;-0.313
2019-01-01 08:24:00;-0.348
2019-01-01 08:25:00;-0.353
2019-01-01 08:26:00;-0.35100000000000003
2019-01-01 08:27:00;-0.429
2019-01-01 08:28:00;-0.418
2019-01-01 08:29:00;-0.608
2019-01-01 08:30:00;-0.701
2019-01-01 08:31:00;-0.701
2019-01-01 08:32:00;-0.684
2019-01-01 08:33:00;-0.529
2019-01-01 08:34:00;-0.35600000000000004
2019-01-01 08:35:00;-0.371
2019-01-01 08:36:00;-0.578
2019-01-01 08:37:00;-0.701
2019-01-01 08:38:00;-0.701
2019-01-01 08:39:00;-0.698
2019-01-01 08:40:00;-0.637
2019-01-01 08:41:00;-0.406
2019-01-01 08:42:00;-0.353
2019-01-01 08:43:00;-0.245
2019-01-01 08:44:00;0.003
2019-01-01 08:45:00;0.295
2019-01-01 08:46:00;0.733
2019-01-01 08:47:00;1.113
2019-01-01 08:48:00;1.49
2019-01-01 08:49:00;1.84
2019-01-01 08:50:00;2.124
2019-01-01 08:51:00;2.53
2019-01-01 08:52:00;3.032
2019-01-01 08:53:00;3.602
2019-01-01 08:54:00;4.282
2019-01-01 08:55:00;4.966
2019-01-01 08:56:00;5.486000000000001
2019-01-01 08:57:00;5.95
2019-01-01 08:58:00;6.269
2019-01-01 08:59:00;6.535
2019-01-01 09:00:00;6.885
2019-01-01 09:01:00;7.24
2019-01-01 09:02:00;7.56
2019-01-01 09:03:00;8.07
2019-01-01 09:04:00;8.58
2019-01-01 09:05:00;9.04
2019-01-01 09:06:00;9.44
2019-01-01 09:07:00;9.48
2019-01-01 09:08:00;9.47
2019-01-01 09:09:00;9.46
2019-01-01 09:10:00;9.46
2019-01-01 09:11:00;9.51
2019-01-01 09:12:00;9.79
2019-01-01 09:13:00;9.85
2019-01-01 09:14:00;10.16
2019-01-01 09:15:00;10.3
2019-01-01 09:16:00;10.51
2019-01-01 09:17:00;10.59
2019-01-01 09:18:00;10.86
2019-01-01 09:19:00;10.87
2019-01-01 09:20:00;10.86
2019-01-01 09:21:00;10.86
2019-01-01 09:22:00;10.87
2019-01-01 09:23:00;10.86
2019-01-01 09:24:00;10.93
2019-01-01 09:25:00;11.21
2019-01-01 09:26:00;11.5
2019-01-01 09:27:00;11.9
2019-01-01 09:28:00;12.27
2019-01-01 09:29:00;12.63
2019-01-01 09:30:00;13.07
2019-01-01 09:31:00;13.49
2019-01-01 09:32:00;13.93
2019-01-01 09:33:00;14.44
2019-01-01 09:34:00;14.89
2019-01-01 09:35:00;15.35
2019-01-01 09:36:00;15.68
2019-01-01 09:37:00;15.86
2019-01-01 09:38:00;15.89
2019-01-01 09:39:00;15.87
2019-01-01 09:40:00;15.84
2019-01-01 09:41:00;15.95
2019-01-01 09:42:00;16.07
2019-01-01 09:43:00;15.87
2019-01-01 09:44:00;15.78
2019-01-01 09:45:00;15.76
2019-01-01 09:46:00;15.75
2019-01-01 09:47:00;15.77
